"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"11","1-12",-88.049398,41.814148,197.772586,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644282.56166008,-7316163.20422259,197.772586,193.776591429278,3.99599457072193,9.7978547651277,8.94594798717812,8.38575817551464,3.11593408323824,1.89557466458957,108.608428032909,-88.049399,41.814154,142.718503,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644283.23217954,-7316162.71199302,142.718503,138.76051818995,3.95798481004968,9.88567562416598,9.05874929499904,8.49065729044378,3.1574796224013,1.88973788013298,108.274004917619,"both",9.00234864108858,-0.112801307820911,3.97698969038581,0.0380097606722529,9.84176519464684,-0.0878208590382865,108.441216475264,0.334423115290008
"12","1-12-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049397,41.814154,142.97652,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644283.23217954,-7316162.54580988,142.97652,138.76051818995,4.21600181004968,10.0455296837233,9.11800391336959,8.49065729044378,3.32366275973618,1.87265420218394,107.295182272578,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"13","1-12-1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049396,41.814155,143.108714,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644283.34324918,-7316162.46271831,143.108714,138.76051818995,4.34819581004967,10.2226458477404,9.25179341132251,8.6017269352451,3.40675432886928,1.86866708382331,107.066737218095,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"14","1-12-1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049395,41.814156,143.02488,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644283.45431883,-7316162.37962674,143.02488,138.76051818995,4.26436181004968,10.3090557413171,9.3857257913585,8.71279658004642,3.48984589707106,1.8647936961556,106.844808452317,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"15","1-12-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049394,41.814156,143.08508,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644283.45431883,-7316162.29653517,143.08508,138.76051818995,4.32456181004969,10.3624582619962,9.41693720817305,8.71279658004642,3.57293746620417,1.85660260319183,106.375493395894,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"16","1-13",-88.049397,41.814152,197.863446,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644283.00593866,-7316163.12113101,197.863446,193.776591429278,4.08685457072195,10.2423480966142,9.39166195356213,8.83003675471991,3.19902565795928,1.90375827000792,109.077314084581,-88.049398,41.814157,142.849923,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644283.56538847,-7316162.62890145,142.849923,138.76051818995,4.08940481004967,10.25110474514,9.40010195664788,8.82386622484773,3.24057119060308,1.89380818497797,108.507216206568,"both",9.395881955105,-0.00844000308574877,4.08812969038581,-0.00255023932771792,10.2467264208771,-0.00875664852580194,108.792265145575,0.570097878012504
"17","1-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049397,41.814163,142.776837,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644284.23180634,-7316162.54580988,142.776837,138.76051818995,4.01631881004968,10.8278826694192,10.0554575390059,9.49028409365565,3.32366275973618,1.90889922068662,109.371868861155,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"18","1-14-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049399,41.814165,142.803461,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644284.45394563,-7316162.71199302,142.803461,138.76051818995,4.04294281004968,10.9839078704655,10.212778541687,9.71242338325828,3.1574796224013,1.93144809273257,110.663824062169,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"19","1-14-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049398,41.814167,142.979742,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644284.67608492,-7316162.62890145,142.979742,138.76051818995,4.21922381004967,11.2693694012424,10.4497290463614,9.93456267286092,3.24057119060308,1.93045840507987,110.607119136633,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"20","1-14-2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.0494,41.814168,143.289839,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644284.78715457,-7316162.79508459,143.289839,138.76051818995,4.52932081004968,11.4403381749999,10.5055504643027,10.0456323176622,3.07438805233687,1.94877681924195,111.656686955493,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"21","1-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049395,41.814163,143.018737,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644284.23180634,-7316162.37962674,143.018737,138.76051818995,4.25821881004967,10.9716427210267,10.1116030659632,9.49028409365565,3.48984589707106,1.89338743720571,108.483109134978,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"22","1-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049393,41.814164,143.137562,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644284.34287599,-7316162.2134436,143.137562,138.76051818995,4.37704381004968,11.1674103730505,10.2738766746064,9.60135373845696,3.65602903626859,1.88193697662956,107.827046070484,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"23","1-2",-88.049425,41.814089,196.609311,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644276.00855105,-7316165.44769513,196.609311,193.776591429278,2.83271957072193,3.48483746778507,2.02972707784263,1.8326491387561,0.872461543418467,1.80702124019025,103.534690553397,-88.049427,41.814095,141.59492,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644276.6790705,-7316165.03855695,141.59492,138.76051818995,2.83440181004968,3.53247048382152,2.10820162656643,1.9375482480973,0.830915690399706,1.84064142520505,105.460985261194,"both",2.06896435220453,-0.0784745487237961,2.83356069038581,-0.00168223932774936,3.5086539758033,-0.0476330160364533,104.497837907296,-1.92629470779718
